ID,Nombre,Descripcion,Tipo
229,prb_h_r2,Cantidad de Hombres de 25 a 34 años que superaron Pruebas en el Concurso de Méritos,Número
229,prb_h_r3,Cantidad de Hombres de 35 a 44 años que superaron Pruebas en el Concurso de Méritos,Número
229,prb_h_r4,Cantidad de Hombres de 45 a 54 años que superaron Pruebas en el Concurso de Méritos,Número
229,prb_h_r5,Cantidad de Hombres de 55 a 64 años que superaron Pruebas en el Concurso de Méritos,Número
229,prb_h_r6,Cantidad de Hombres de 65 o más años que superaron Pruebas en el Concurso de Méritos,Número
229,prb_h_r7,Cantidad de Hombres que no reportan edad que superaron Pruebas en el Concurso de Méritos,Número
229,prb_m_r1,Cantidad de Mujeres de 18 a 24 años que superaron Pruebas en el Concurso de Méritos,Número
229,prb_m_r2,Cantidad de Mujeres de 25 a 34 años que superaron Pruebas en el Concurso de Méritos,Número
229,prb_m_r3,Cantidad de Mujeres de 35 a 44 años que superaron Pruebas en el Concurso de Méritos,Número
229,prb_m_r4,Cantidad de Mujeres de 45 a 54 años que superaron Pruebas en el Concurso de Méritos,Número
229,prb_m_r5,Cantidad de Mujeres de 55 a 64 años que superaron Pruebas en el Concurso de Méritos,Número
229,prb_m_r6,Cantidad de Mujeres de 65 o más años que superaron Pruebas en el Concurso de Méritos,Número
229,prb_m_r7,Cantidad de Mujeres que no reportan edad que superaron Pruebas en el Concurso de Méritos,Número
229,prb_n_r1,Cantidad de personas que no reportan sexo de 18 a 24 años que superaron Pruebas en el Concurso de Méritos,Número
229,prb_n_r2,Cantidad de personas que no reportan sexo de 25 a 34 años que superaron Pruebas en el Concurso de Méritos,Número
229,prb_n_r3,Cantidad de personas que no reportan sexo de 35 a 44 años que superaron Pruebas en el Concurso de Méritos,Número
229,prb_n_r4,Cantidad de personas que no reportan sexo de 45 a 54 años que superaron Pruebas en el Concurso de Méritos,Número
229,prb_n_r5,Cantidad de personas que no reportan sexo de 55 a 64 años que superaron Pruebas en el Concurso de Méritos,Número
229,prb_n_r6,Cantidad de personas que no reportan sexo de 65 o más años que superaron Pruebas en el Concurso de Méritos,Número
229,prb_n_r7,Cantidad de personas que no reportan sexo y que no reportan edad y superaron Pruebas en el Concurso de Méritos,Número
229,van,Cantidad total de personas que superaron Valoración Antecedentes en el Concurso de Méritos,Número
229,van_h,Cantidad total de Hombres que superaron Valoración Antecedentes en el Concurso de Méritos,Número
229,van_m,Cantidad total de Mujeres que superaron Valoración Antecedentes en el Concurso de Méritos,Número
229,van_n,Cantidad total de personas que no reportan sexo y que superaron Valoración Antecedentes en el Concurso de Méritos,Número
229,van_h_r1,Cantidad de Hombres de 18 a 24 años que superaron Valoración Antecedentes en el Concurso de Méritos,Número
229,van_h_r2,Cantidad de Hombres de 25 a 34 años que superaron Valoración Antecedentes en el Concurso de Méritos,Número
229,van_h_r3,Cantidad de Hombres de 35 a 44 años que superaron Valoración Antecedentes en el Concurso de Méritos,Número
229,van_h_r4,Cantidad de Hombres de 45 a 54 años que superaron Valoración Antecedentes en el Concurso de Méritos,Número
229,van_h_r5,Cantidad de Hombres de 55 a 64 años que superaron Valoración Antecedentes en el Concurso de Méritos,Número
229,van_h_r6,Cantidad de Hombres de 65 o más años que superaron Valoración Antecedentes en el Concurso de Méritos,Número
229,van_h_r7,Cantidad de Hombres que no reportan edad que superaron Valoración Antecedentes en el Concurso de Méritos,Número
229,van_m_r1,Cantidad de Mujeres de 18 a 24 años que superaron Valoración Antecedentes en el Concurso de Méritos,Número
229,van_m_r2,Cantidad de Mujeres de 25 a 34 años que superaron Valoración Antecedentes en el Concurso de Méritos,Número
229,van_m_r3,Cantidad de Mujeres de 35 a 44 años que superaron Valoración Antecedentes en el Concurso de Méritos,Número
229,van_m_r4,Cantidad de Mujeres de 45 a 54 años que superaron Valoración Antecedentes en el Concurso de Méritos,Número
229,van_m_r5,Cantidad de Mujeres de 55 a 64 años que superaron Valoración Antecedentes en el Concurso de Méritos,Número
229,van_m_r6,Cantidad de Mujeres de 65 o más años que superaron Valoración Antecedentes en el Concurso de Méritos,Número
229,van_m_r7,Cantidad de Mujeres que no reportan edad que superaron Valoración Antecedentes en el Concurso de Méritos,Número
229,van_n_r1,Cantidad de personas que no reportan sexo de 18 a 24 años que superaron Valoración de Antecedentes en el Concurso de Méritos,Número
229,van_n_r2,Cantidad de personas que no reportan sexo de 25 a 34 años que superaron Valoración de Antecedentes en el Concurso de Méritos,Número
229,van_n_r3,Cantidad de personas que no reportan sexo de 35 a 44 años que superaron Valoración de Antecedentes en el Concurso de Méritos,Número
229,van_n_r4,Cantidad de personas que no reportan sexo de 45 a 54 años que superaron Valoración de Antecedentes en el Concurso de Méritos,Número
229,van_n_r5,Cantidad de personas que no reportan sexo de 55 a 64 años que superaron Valoración de Antecedentes en el Concurso de Méritos,Número
229,van_n_r6,Cantidad de personas que no reportan sexo de 65 o más años que superaron Valoración de Antecedentes en el Concurso de Méritos,Número
229,van_n_r7,Cantidad de personas que no reportan sexo y que no reportan edad y superaron Valoración de Antecedentes en el Concurso de Méritos,Número
230,id,Número consecutivo del set de datos para el Concurso de Méritos,Número
230,cm,Nombre del Concurso de Méritos,Texto simple
230,nivel,Nivel del empleo en el Concurso de Méritos,Texto simple
230,ins,Cantidad total de inscritos en el Concurso de Méritos,Número
230,ins_h,Cantidad total de Hombres Inscritos en el Concurso de Méritos,Número
230,ins_m,Cantidad total de Mujeres Inscritas en el Concurso de Méritos,Número
230,ins_n,Cantidad total de personas que no reportan sexo Inscritos en el Concurso de Méritos,Número
230,ins_h_r1,Cantidad de Hombres de 18 a 24 años Inscritos en el Concurso de Méritos,Número
230,ins_h_r2,Cantidad de Hombres de 25 a 34 años Inscritos en el Concurso de Méritos,Número
230,ins_h_r3,Cantidad de Hombres de 35 a 44 años Inscritos en el Concurso de Méritos,Número
230,ins_h_r4,Cantidad de Hombres de 45 a 54 años Inscritos en el Concurso de Méritos,Número
230,ins_h_r5,Cantidad de Hombres de 55 a 64 años Inscritos en el Concurso de Méritos,Número
230,ins_h_r6,Cantidad de Hombres de 65 o más años Inscritos en el Concurso de Méritos,Número
230,ins_h_r7,Cantidad de Hombres que no reportan edad Inscritos en el Concurso de Méritos,Número
230,ins_m_r1,Cantidad de Mujeres de 18 a 24 años Inscritas en el Concurso de Méritos,Número
230,ins_m_r2,Cantidad de Mujeres de 25 a 34 años Inscritas en el Concurso de Méritos,Número
230,ins_m_r3,Cantidad de Mujeres de 35 a 44 años Inscritas en el Concurso de Méritos,Número
230,ins_m_r4,Cantidad de Mujeres de 45 a 54 años Inscritas en el Concurso de Méritos,Número
230,ins_m_r5,Cantidad de Mujeres de 55 a 64 años Inscritas en el Concurso de Méritos,Número
230,ins_m_r6,Cantidad de Mujeres de 65 o más años Inscritas en el Concurso de Méritos,Número
230,ins_m_r7,Cantidad de Mujeres que no reportan edad Inscritas en el Concurso de Méritos,Número
230,ins_n_r1,Cantidad de personas que no reportan sexo de 18 a 24 años Inscritas en el Concurso de Méritos,Número
230,ins_n_r2,Cantidad de personas que no reportan sexo de 25 a 34 años Inscritas en el Concurso de Méritos,Número
230,ins_n_r3,Cantidad de personas que no reportan sexo de 35 a 44 años Inscritas en el Concurso de Méritos,Número
230,ins_n_r4,Cantidad de personas que no reportan sexo de 45 a 54 años Inscritas en el Concurso de Méritos,Número
230,ins_n_r5,Cantidad de personas que no reportan sexo de 55 a 64 años Inscritas en el Concurso de Méritos,Número
230,ins_n_r6,Cantidad de personas que no reportan sexo de 65 o más años Inscritas en el Concurso de Méritos,Número
230,ins_n_r7,Cantidad de personas que no reportan sexo y que no reportan edad Inscritas en el Concurso de Méritos,Número
230,vrm,Cantidad total de personas que superaron Verificación de Requisitos Mínimos en el Concurso de Méritos,Número
230,vrm_h,Cantidad total de Hombres superaron Verificación de Requisitos Mínimos en el Concurso de Méritos,Número
230,vrm_m,Cantidad total de Mujeres superaron Verificación de Requisitos Mínimos en el Concurso de Méritos,Número
230,vrm_n,Cantidad total de personas que no reportan sexo y superaron Verificación de Requisitos Mínimos en el Concurso de Méritos,Número
230,vrm_h_r1,Cantidad de Hombres de 18 a 24 años que superaron Verificación de Requisitos Mínimos en el Concurso de Méritos,Número
230,vrm_h_r2,Cantidad de Hombres de 25 a 34 años que superaron Verificación de Requisitos Mínimos en el Concurso de Méritos,Número
230,vrm_h_r3,Cantidad de Hombres de 35 a 44 años que superaron Verificación de Requisitos Mínimos en el Concurso de Méritos,Número
230,vrm_h_r4,Cantidad de Hombres de 45 a 54 años que superaron Verificación de Requisitos Mínimos en el Concurso de Méritos,Número
230,vrm_h_r5,Cantidad de Hombres de 55 a 64 años que superaron Verificación de Requisitos Mínimos en el Concurso de Méritos,Número
230,vrm_h_r6,Cantidad de Hombres de 65 o más años que superaron Verificación de Requisitos Mínimos en el Concurso de Méritos,Número
230,vrm_h_r7,Cantidad de Hombres que no reportan edad que superaron Verificación de Requisitos Mínimos en el Concurso de Méritos,Número
230,vrm_m_r1,Cantidad de Mujeres de 18 a 24 años que superaron Verificación de Requisitos Mínimos en el Concurso de Méritos,Número
230,vrm_m_r2,Cantidad de Mujeres de 25 a 34 años que superaron Verificación de Requisitos Mínimos en el Concurso de Méritos,Número
230,vrm_m_r3,Cantidad de Mujeres de 35 a 44 años que superaron Verificación de Requisitos Mínimos en el Concurso de Méritos,Número
230,vrm_m_r4,Cantidad de Mujeres de 45 a 54 años que superaron Verificación de Requisitos Mínimos en el Concurso de Méritos,Número
230,vrm_m_r5,Cantidad de Mujeres de 55 a 64 años que superaron Verificación de Requisitos Mínimos en el Concurso de Méritos,Número
230,vrm_m_r6,Cantidad de Mujeres de 65 o más años que superaron Verificación de Requisitos Mínimos en el Concurso de Méritos,Número
230,vrm_m_r7,Cantidad de Mujeres que no reportan edad que superaron Verificación de Requisitos Mínimos en el Concurso de Méritos,Número
230,vrm_n_r1,Cantidad de personas que no reportan sexo de 18 a 24 años que superaron Verificación de Requisitos Minimos en el Concurso de Méritos,Número
230,vrm_n_r2,Cantidad de personas que no reportan sexo de 25 a 34 años que superaron Verificación de Requisitos Minimos en el Concurso de Méritos,Número
230,vrm_n_r3,Cantidad de personas que no reportan sexo de 35 a 44 años que superaron Verificación de Requisitos Minimos en el Concurso de Méritos,Número
230,vrm_n_r4,Cantidad de personas que no reportan sexo de 45 a 54 años que superaron Verificación de Requisitos Minimos en el Concurso de Méritos,Número
230,vrm_n_r5,Cantidad de personas que no reportan sexo de 55 a 64 años que superaron Verificación de Requisitos Minimos en el Concurso de Méritos,Número
230,vrm_n_r6,Cantidad de personas que no reportan sexo de 65 o más años que superaron Verificación de Requisitos Minimos en el Concurso de Méritos,Número
230,vrm_n_r7,Cantidad de personas que no reportan sexo y que no reportan edad y superaron Verificación de Requisitos Minimos en el Concurso de Méritos,Número
230,prb,Cantidad total de personas que superaron Pruebas en el Concurso de Méritos,Número
230,prb_h,Cantidad total de Hombres que superaron Pruebas en el Concurso de Méritos,Número
230,prb_m,Cantidad total de Mujeres que superaron Pruebas en el Concurso de Méritos,Número
230,prb_n,Cantidad total depersonas que no reportan sexo y que superaron Pruebas en el Concurso de Méritos,Número
230,prb_h_r1,Cantidad de Hombres de 18 a 24 años que superaron Pruebas en el Concurso de Méritos,Número
230,prb_h_r2,Cantidad de Hombres de 25 a 34 años que superaron Pruebas en el Concurso de Méritos,Número
230,prb_h_r3,Cantidad de Hombres de 35 a 44 años que superaron Pruebas en el Concurso de Méritos,Número
230,prb_h_r4,Cantidad de Hombres de 45 a 54 años que superaron Pruebas en el Concurso de Méritos,Número
230,prb_h_r5,Cantidad de Hombres de 55 a 64 años que superaron Pruebas en el Concurso de Méritos,Número
230,prb_h_r6,Cantidad de Hombres de 65 o más años que superaron Pruebas en el Concurso de Méritos,Número
230,prb_h_r7,Cantidad de Hombres que no reportan edad que superaron Pruebas en el Concurso de Méritos,Número
230,prb_m_r1,Cantidad de Mujeres de 18 a 24 años que superaron Pruebas en el Concurso de Méritos,Número
230,prb_m_r2,Cantidad de Mujeres de 25 a 34 años que superaron Pruebas en el Concurso de Méritos,Número
230,prb_m_r3,Cantidad de Mujeres de 35 a 44 años que superaron Pruebas en el Concurso de Méritos,Número
230,prb_m_r4,Cantidad de Mujeres de 45 a 54 años que superaron Pruebas en el Concurso de Méritos,Número
230,prb_m_r5,Cantidad de Mujeres de 55 a 64 años que superaron Pruebas en el Concurso de Méritos,Número
230,prb_m_r6,Cantidad de Mujeres de 65 o más años que superaron Pruebas en el Concurso de Méritos,Número
230,prb_m_r7,Cantidad de Mujeres que no reportan edad que superaron Pruebas en el Concurso de Méritos,Número
230,prb_n_r1,Cantidad de personas que no reportan sexo de 18 a 24 años que superaron Pruebas en el Concurso de Méritos,Número
230,prb_n_r2,Cantidad de personas que no reportan sexo de 25 a 34 años que superaron Pruebas en el Concurso de Méritos,Número
230,prb_n_r3,Cantidad de personas que no reportan sexo de 35 a 44 años que superaron Pruebas en el Concurso de Méritos,Número
230,prb_n_r4,Cantidad de personas que no reportan sexo de 45 a 54 años que superaron Pruebas en el Concurso de Méritos,Número
230,prb_n_r5,Cantidad de personas que no reportan sexo de 55 a 64 años que superaron Pruebas en el Concurso de Méritos,Número
230,prb_n_r6,Cantidad de personas que no reportan sexo de 65 o más años que superaron Pruebas en el Concurso de Méritos,Número
230,prb_n_r7,Cantidad de personas que no reportan sexo y que no reportan edad y superaron Pruebas en el Concurso de Méritos,Número
230,van,Cantidad total de personas que superaron Valoración Antecedentes en el Concurso de Méritos,Número
230,van_h,Cantidad total de Hombres que superaron Valoración Antecedentes en el Concurso de Méritos,Número
230,van_m,Cantidad total de Mujeres que superaron Valoración Antecedentes en el Concurso de Méritos,Número
230,van_n,Cantidad total de personas que no reportan sexo y que superaron Valoración Antecedentes en el Concurso de Méritos,Número
230,van_h_r1,Cantidad de Hombres de 18 a 24 años que superaron Valoración Antecedentes en el Concurso de Méritos,Número
230,van_h_r2,Cantidad de Hombres de 25 a 34 años que superaron Valoración Antecedentes en el Concurso de Méritos,Número
230,van_h_r3,Cantidad de Hombres de 35 a 44 años que superaron Valoración Antecedentes en el Concurso de Méritos,Número
230,van_h_r4,Cantidad de Hombres de 45 a 54 años que superaron Valoración Antecedentes en el Concurso de Méritos,Número
230,van_h_r5,Cantidad de Hombres de 55 a 64 años que superaron Valoración Antecedentes en el Concurso de Méritos,Número
230,van_h_r6,Cantidad de Hombres de 65 o más años que superaron Valoración Antecedentes en el Concurso de Méritos,Número
230,van_h_r7,Cantidad de Hombres que no reportan edad que superaron Valoración Antecedentes en el Concurso de Méritos,Número
230,van_m_r1,Cantidad de Mujeres de 18 a 24 años que superaron Valoración Antecedentes en el Concurso de Méritos,Número
230,van_m_r2,Cantidad de Mujeres de 25 a 34 años que superaron Valoración Antecedentes en el Concurso de Méritos,Número
230,van_m_r3,Cantidad de Mujeres de 35 a 44 años que superaron Valoración Antecedentes en el Concurso de Méritos,Número
230,van_m_r4,Cantidad de Mujeres de 45 a 54 años que superaron Valoración Antecedentes en el Concurso de Méritos,Número
230,van_m_r5,Cantidad de Mujeres de 55 a 64 años que superaron Valoración Antecedentes en el Concurso de Méritos,Número
230,van_m_r6,Cantidad de Mujeres de 65 o más años que superaron Valoración Antecedentes en el Concurso de Méritos,Número
230,van_m_r7,Cantidad de Mujeres que no reportan edad que superaron Valoración Antecedentes en el Concurso de Méritos,Número
230,van_n_r1,Cantidad de personas que no reportan sexo de 18 a 24 años que superaron Valoración de Antecedentes en el Concurso de Méritos,Número
230,van_n_r2,Cantidad de personas que no reportan sexo de 25 a 34 años que superaron Valoración de Antecedentes en el Concurso de Méritos,Número
230,van_n_r3,Cantidad de personas que no reportan sexo de 35 a 44 años que superaron Valoración de Antecedentes en el Concurso de Méritos,Número
230,van_n_r4,Cantidad de personas que no reportan sexo de 45 a 54 años que superaron Valoración de Antecedentes en el Concurso de Méritos,Número
230,van_n_r5,Cantidad de personas que no reportan sexo de 55 a 64 años que superaron Valoración de Antecedentes en el Concurso de Méritos,Número
230,van_n_r6,Cantidad de personas que no reportan sexo de 65 o más años que superaron Valoración de Antecedentes en el Concurso de Méritos,Número
230,van_n_r7,Cantidad de personas que no reportan sexo y que no reportan edad y superaron Valoración de Antecedentes en el Concurso de Méritos,Número
231,Nombre o titulo de la categoría de la información,,Texto simple
231,Nombre o título de la información,,Texto simple
231,Descripción del contenido la categoría de información,,Texto simple
231,Idioma,,Texto simple
231,Medio de conservación y/o soporte,,Texto simple
231,Formato,,Texto simple
231,Información Disponible,,Texto simple
231,Información Publicada,,Texto simple
231,Nombre del responsable de la producción de la información,,Texto simple
232,Nombre o título de la categoría de información,,Texto simple
232,Nombre o título de la sub categoría de información,,Texto simple
232,Descripción del contenido la categoría de información,,Texto simple
232,Idioma,,Texto simple
232,Medio de conservación y/o soporte,,Texto simple
232,Fecha de generación de la información,,Texto simple
232,Nombre de responsable de la producción de Información,,Texto simple
232,Nombre de responsable de la información,,Texto simple
232,Objetivo legítimo de la excepción,,Texto simple
232,Fundamento constitucional o legal,,Texto simple
232,Fundamento jurídico de la excepción,,Texto simple
232,Excepción total o parcial,,Texto simple
232,Fecha de la calificación,,Texto simple
232,Plazo de la clasificación o reserva,,Texto simple
233,Direccion_territorial,Dirección Territorial del Ministerio del Trabajo,Texto simple
233,Investigaciones_administrativas_laborales_iniciadas_numero,Numero de Investigaciones,Número
234,Código SIGEP,Número único de identificación de la Entidad.,Texto simple
234,Nombre de la entidad,Denominación verbal dada a una Entidad.,Texto simple
234,Nit,Número de Identificación tributaria de la Entidad.,Texto simple
234,Orden,Campo de acción de la administración pública de acuerdo con el ordenamiento territorial: nacional o territorial.,Texto simple
234,Clasificación Orgánica,"Estructura general de las entidades y organismos del poder público en Colombia: Ramas del poder público, órganos de control, órganos autónomos, órganos electorales y SIVJRNR.",Texto simple
234,Nivel,Clasificación de las entidades y organismos que integran la Rama Ejecutiva del poder público según la tipología del artículo 38 de la ley 489 de 1998: central o descentralizado.,Texto simple
234,Sector,"El Sector Administrativo está integrado por el Ministerio o Departamento Administrativo, las superintendencias y demás entidades que la ley o el Gobierno Nacional definan como adscritas o vinculadas a aquéllos según correspondiere a cada área (Ley 489 de 1998, Artículo 42).",Texto simple
234,Tipo de Vinculacíón,Tipo de relación jurídica de la entidad del sector descentralizado con respecto a la entidad u organismo cabeza de sector administrativo de la Rama Ejecutiva del poder público según su tipología o actividad: adscrita o vinculada.,Texto simple
234,Naturaleza jurídica,Definición legal del organismo o entidad según su actividad o ubicación en la estructura del Estado.,Texto simple
234,Año,Datos del tiempo que aplica la información.,Texto simple
234,Fuente,De donde provienen los valores de la variable.,Texto simple
234,Cantidad de cargos en Planta Permanente,Número total de empleados públicos que componen la entidad.,Texto simple
234,Cantidad de cargos de Planta-Regimen General: Planta Temporal,"Número de empleos de planta temporal, artículo 21 Ley 909 de 2004.",Texto simple
234,Cantidad de cargos en Planta Transitoria,Número de empleos creados transitoriamente a partir de uan reforma institucional.,Texto simple
234,Cantidad de cargos de Planta-Trabajadores Oficiales,"Número de empleos de trabajadores oficiales de las entidades públicas, es decir aquellos que tienen un contrato de obra o labor, contemplados en el artículo 5° de la Ley 909 de 2004, los cuales se encuentran asociados en su mayoría a Empresas Industriales y Comerciales del Estado (EICE).",Texto simple
234,Cantidad de cargos en Planta Privada,Número de empleos de entidades que contienen una planta que se rige por el derecho privado.,Texto simple
234,"Cantidad de cargos de Planta-Docentes: ESAP, Institutos Tecnológicos",Número de empleos de la planta docente de la Escuela Superior de Administración Pública - ESAP y algunos INFOTEP.,Texto simple
234,Cantidad total de cargos en Planta,Número total de empleos de la entidad (suma total de empleos).,Texto simple
234,Libre Nombramiento y Remoción,Subtotal del número de empleos de entidades que contienen una planta de libre nombramiento y remoción que son los cuales conforme al artículo 5 de la Ley 909 de 2004.,Texto simple
234,Carrera administrativa,Subtotal del número de empleos de entidades que contienen una planta de empleos de carrera administrativa conforme al artículo 5 de la Ley 909 de 2004.,Texto simple
234,Periodo Fijo,Subtotal del número de empleos de entidades que contienen una planta de periodo fijo conforme al artículo 21 de la Ley 909 de 2004.,Texto simple
234,Temporal,Subtotal del número de empleos de entidades que contienen una planta temporal conforme al artículo 21 de la Ley 909 de 2004,Texto simple
234,Carrera Diplomatica,Subtotal del número de empleos del Ministerio de Relaciones Exteriores.,Texto simple
234,Docentes,Subtotal del número de empleos de entidades que contienen una planta libre nombramiento y remoción conforme a la Ley 30 de 1992.,Texto simple
234,Trabajadores Ofciales,Subtotoal del número de trabajadores oficiales de acuerdo a la Ley 6 de 1945.,Texto simple
234,Planta Privada,Subtotal de número de empleos que tiene una planta privada.,Texto simple
234,Instructores,Subtotal de empleos de la planta de instructores del SENA.,Texto simple
234,Elección Popular,Subtotal de empleos de la Presidencia de la República elegidos por voto popular.,Texto simple
234,Longitud,Ángulo entre el meridiano de referencia y el meridiano que pasa por este punto de referencia,Texto simple
234,Latitud,Ángulo entre el plano ecuatorial y la línea que pasa por este punto y el centro de la Tierra,Texto simple
235,ESTMATRICULA,,Texto simple
235,RAZON SOCIAL,,Texto simple
235,NIT,,Número
235,DIRCOMERCIAL,,Texto simple
235,MUNCOMERCIAL,,Texto simple
235,TELCOM1,,Número
235,EMAILCOMERCIAL,,Texto simple
235,CIIU1,,Texto simple
235,CIIU2,,Texto simple
235,CIIU3,,Texto simple
235,Empleados,,Número
236,Tipo de entidad,,Número
236,Código de entidad,,Número
236,Código del departamento,,Número
236,Código del municipio,,Número
236,Nombre del municipio,,Texto simple
236,Fecha de Corte,,Fecha y hora
236,Depósitos en cuenta corriente bancaria,,Texto simple
236,Depósitos simples,,Texto simple
236,Certificados de depósito a término,,Texto simple
236,Depósitos de ahorro,,Texto simple
236,Cuenta de ahorros de valor real,,Texto simple
236,Cuentas de ahorro especial,,Texto simple
236,Certificado de ahorro valor real,,Texto simple
236,Documentos por pagar,,Texto simple
236,Cuenta centralizada,,Texto simple
236,Títulos de inversión en circulación,,Texto simple
236,Cartera de créditos,,Texto simple
236,Créditos de vivienda,,Texto simple
236,Categoría A riesgo normal,,Texto simple
236,Categoría B riesgo aceptable,,Texto simple
236,Categoría C riesgo apreciable,,Texto simple
236,Categoría D riesgo significativo,,Texto simple
236,Categoría E riesgo de Incobrabilidad,,Texto simple
236,"Categoría A riesgo normal, garantía idónea, créditos y leasing de consumo",,Texto simple
236,"Categoría B riesgo aceptable, garantía idónea, créditos y leasing de consumo",,Texto simple
236,"Categoría C riesgo apreciable, garantía idónea, créditos y leasing de consumo",,Texto simple
236,"Categoría D riesgo significativo, garantía idónea, créditos y leasing de consumo",,Texto simple
236,"Categoría E riesgo de incobrabilidad, garantía idónea, créditos y leasing de consumo",,Texto simple
236,"Categoría A riesgo normal, otras garantías, créditos y leasing de consumo",,Texto simple
236,"Categoría B riesgo aceptable, otras garantías, créditos y leasing de consumo",,Texto simple
236,"Categoría C riesgo apreciable, otras garantías, créditos y leasing de consumo",,Texto simple
236,"Categoría D riesgo significativo, otras garantías, créditos y leasing de consumo",,Texto simple
236,"Categoría E riesgo de incobrabilidad, otras garantías, créditos y leasing de consumo",,Texto simple
236,"Microcréditos, garantía idónea",,Texto simple
236,Categoría A riesgo normal C29,,Texto simple
236,Categoría B riesgo aceptable C30,,Texto simple
236,Categoría C riesgo apreciable C31,,Texto simple
236,Categoría D riesgo significativo C32,,Texto simple
236,Categoría E riesgo de Incobrabilidad C33,,Texto simple
236,Categoría A riesgo normal bienes dados en leasing C34,,Texto simple
236,Categoría B riesgo aceptable bienes dados en leasing,,Texto simple
236,Categoría C riesgo apreciable bienes dados en leasing,,Texto simple
236,Categoría D riesgo significativo bienes dados en leasing,,Texto simple
236,Categoría E riesgo de Incobrabilidad bienes dados en leasing,,Texto simple
236,"Microcréditos, otras garantías",,Texto simple
236,Categoría A riesgo normal C40,,Texto simple
236,Categoría B riesgo aceptable C41,,Texto simple
236,Categoría C riesgo apreciable C42,,Texto simple
236,Categoría D riesgo significativo C43,,Texto simple
236,Categoría E riesgo de Incobrabilidad C44,,Texto simple
236,Categoría A riesgo normal bienes dados en leasing C45,,Texto simple
236,Categoría B riesgo aceptable bienes dados en leasin C46,,Texto simple
236,Categoría C riesgo apreciable bienes dados en leasing C47,,Texto simple
236,Categoría D riesgo significativo bienes dados en leasing C48,,Texto simple
236,Categoría E riesgo de Incobrabilidad bienes dados en leasing C49,,Texto simple
236,"Categoría A riesgo normal, garantía idónea, créditos y leasing comerciales",,Texto simple
236,"Categoría B riesgo aceptable, garantía idónea, créditos y leasing comerciales",,Texto simple
236,"Categoría C riesgo apreciable, garantía idónea, créditos y leasing comerciales",,Texto simple
236,"Categoría D riesgo significativo, garantía idónea, créditos y leasing comerciales",,Texto simple
236,"Categoría E riesgo de incobrabilidad, garantía idónea, créditos y leasing comerciales",,Texto simple
236,"Categoría A riesgo normal, otras garantías, créditos y leasing comerciales",,Texto simple
236,"Categoría B riesgo aceptable, otras garantías, créditos y leasing comerciales",,Texto simple
236,"Categoría C riesgo apreciable, otras garantías, créditos y leasing comerciales",,Texto simple
236,"Categoría D riesgo significativo, otras garantías, créditos y leasing comerciales",,Texto simple
236,"Categoría E riesgo de incobrabilidad, otras garantías, créditos y leasing comerciales",,Texto simple
236,Provisión créditos de vivienda,,Texto simple
236,Provisión créditos y operaciones de leasing de consumo,,Texto simple
236,Provisión microcréditos,,Texto simple
236,Provisión créditos y operaciones de leasing comerciales,,Texto simple
236,Provisión general,,Texto simple
236,Número de CDT,,Texto simple
236,Número de cuentas centralizadas,,Texto simple
236,Número de oficinas,,Texto simple
236,Número de empleados contratados,,Texto simple
236,Número de empleados subcontratados,,Texto simple
236,Componente contracíclico provisión individual,,Texto simple
236,Derechos de transferencia de cartera de créditos por operaciones de apoyos transitorios de liquidez,,Texto simple
236,Préstamos a empleados,,Texto simple
236,Deterioro (provisión) préstamos a empleados,,Texto simple
236,Crédito de consumo de bajo monto,,Texto simple
237,MATRICULA,,Texto simple
237,TIPO DE MATRICULA,,Texto simple
237,NIT DEL COMERCIANTE,,Texto simple
237,NOMBRE,,Texto simple
237,SIGLA,,Texto simple
237,DIRECCION,,Texto simple
237,MUNICIPIO,,Texto simple
237,CIIU 1,,Texto simple
237,DESCRIPCION CIIU 1,,Texto simple
237,CIIU 2,,Texto simple
237,DESCRIPCION CIIU 2,,Texto simple
237,CIIU 3,,Texto simple
237,DESCRIPCION CIIU 3,,Texto simple
237,CIIU 4,,Texto simple
237,DESCRIPCION CIIU 4,,Texto simple
237,ULTIMA. RENOVACÓN.,,Fecha y hora
237,FEC VIGENCIA,,Fecha y hora
237,FEC INICIO,,Fecha y hora
237,CANTIDAD DE EMPLEADOS,,Número
237,CANTIDAD DE ESTABLECIMIENTO,,Número
237,TOTAL ACTIVOS,,Número
237,CLASE COMER,,Texto simple
237,CIIU DIAN,,Texto simple
238,ANO,Año al que corresponde el registro nacional de turismo,Número
238,MES,Número del mes a que corresponde el Registro Nacional de Turismo,Número
238,CODIGO_RNT,Número del Registro Nacional de Turismo,Número
238,COD_MUN,Código Divipola del municipio establecido por el DANE,Número
238,COD_DPTO,Código Divipola del departamento establecido por el DANE,Número
238,ESTADO_RNT,Estado actual en el cual se encuentra el Registro Nacional de Turismo del Establecimiento,Texto simple
238,RAZON_SOCIAL_ESTABLECIMIENTO,Nombre del establecimiento,Texto simple
238,DEPARTAMENTO,Nombre del departamento de Colombia,Texto simple
238,MUNICIPIO,Nombre del municipio de Colombia,Texto simple
238,CATEGORIA,"Describen genéricamente las actividades turísticas, ej.: agencia de viajes, establecimiento de alojamiento y hospedaje, entre otros.",Texto simple
